location,date,am.weather,pm.weather,growth_stage,plotid,block,treatment,row,sample,am.absent,am.partial,am.predators,pm.absent,pm.partial,pm.predators,to.predated,n.predated,d.predated
TX,7/1/2022,25.6,33.3,R3,101,1,1,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,101,1,1,6,3,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,101,1,1,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,101,1,1,11,5,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,101,1,1,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,102,1,2,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,102,1,2,6,2,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,102,1,2,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,102,1,2,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,102,1,2,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,102,1,2,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,103,1,3,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,103,1,3,6,2,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,103,1,3,6,3,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,103,1,3,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,103,1,3,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,103,1,3,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,104,1,4,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,104,1,4,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,104,1,4,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,104,1,4,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,104,1,4,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,104,1,4,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,201,2,4,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,201,2,4,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,201,2,4,6,3,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,201,2,4,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,201,2,4,11,5,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,201,2,4,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,202,2,3,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,202,2,3,6,2,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,202,2,3,6,3,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,202,2,3,11,4,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,202,2,3,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,202,2,3,11,6,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,203,2,1,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,203,2,1,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,203,2,1,6,3,1,0,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,203,2,1,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,203,2,1,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,203,2,1,11,6,1,0,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,204,2,2,6,1,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,204,2,2,6,2,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,204,2,2,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,204,2,2,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,204,2,2,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,204,2,2,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,301,3,3,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,301,3,3,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,301,3,3,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,301,3,3,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,301,3,3,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,301,3,3,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,302,3,4,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,302,3,4,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,302,3,4,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,302,3,4,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,302,3,4,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,302,3,4,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,303,3,2,6,1,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,303,3,2,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,303,3,2,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,303,3,2,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,303,3,2,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,303,3,2,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,304,3,1,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,304,3,1,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,304,3,1,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,304,3,1,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,304,3,1,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,304,3,1,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,401,4,1,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,401,4,1,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,401,4,1,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,401,4,1,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,401,4,1,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,401,4,1,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,402,4,2,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,402,4,2,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,402,4,2,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,402,4,2,11,4,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,402,4,2,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,402,4,2,11,6,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,403,4,4,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,403,4,4,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,403,4,4,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,403,4,4,11,4,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,403,4,4,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,403,4,4,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,404,4,3,6,1,1,0,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,404,4,3,6,2,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,404,4,3,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,404,4,3,11,4,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,404,4,3,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,404,4,3,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,501,5,2,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,501,5,2,6,2,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,501,5,2,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,501,5,2,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,501,5,2,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,501,5,2,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,502,5,3,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,502,5,3,6,2,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,502,5,3,6,3,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,502,5,3,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,502,5,3,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,502,5,3,11,6,0,0,na,na,na,na,0,0,0
TX,7/1/2022,25.6,33.3,R3,503,5,1,6,1,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,503,5,1,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,503,5,1,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,503,5,1,11,4,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,503,5,1,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,503,5,1,11,6,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,504,5,4,6,1,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,504,5,4,6,2,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,504,5,4,6,3,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,504,5,4,11,4,0,1,fire ants,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,504,5,4,11,5,1,0,na,na,na,na,1,0,1
TX,7/1/2022,25.6,33.3,R3,504,5,4,11,6,1,0,na,na,na,na,1,0,1
OH,6/9/2022,14,16,V3,101,1,1,6,1,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,101,1,1,6,2,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,101,1,1,6,3,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,101,1,1,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,101,1,1,11,5,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,101,1,1,11,6,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,102,1,2,6,1,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,102,1,2,6,2,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,102,1,2,6,3,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,102,1,2,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,102,1,2,11,5,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,102,1,2,11,6,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,103,1,3,6,1,0,1,na,0,1,ants,1,1,1
OH,6/9/2022,14,16,V3,103,1,3,6,2,0,1,na,0,1,ants,1,1,1
OH,6/9/2022,14,16,V3,103,1,3,6,3,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,103,1,3,11,4,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,103,1,3,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,103,1,3,11,6,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,104,1,4,6,1,0,0,na,1,na,na,1,1,0
OH,6/9/2022,14,16,V3,104,1,4,6,2,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,104,1,4,6,3,0,1,ants,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,104,1,4,11,4,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,104,1,4,11,5,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,104,1,4,11,6,0,0,na,na,na,na,0,0,0
OH,6/9/2022,14,16,V3,201,2,4,6,1,0,0,na,1,na,ants,1,1,0
OH,6/9/2022,14,16,V3,201,2,4,6,2,0,1,na,1,na,ants,1,1,1
OH,6/9/2022,14,16,V3,201,2,4,6,3,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,201,2,4,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,201,2,4,11,5,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,201,2,4,11,6,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,202,2,3,6,1,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,202,2,3,6,2,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,202,2,3,6,3,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,202,2,3,11,4,0,0,na,0,1,Daddy Long Leg,1,1,0
OH,6/9/2022,14,16,V3,202,2,3,11,5,0,0,na,1,na,na,1,1,0
OH,6/9/2022,14,16,V3,202,2,3,11,6,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,203,2,1,6,1,0,0,ants,1,na,ants,1,1,0
OH,6/9/2022,14,16,V3,203,2,1,6,2,0,0,ants,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,203,2,1,6,3,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,203,2,1,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,203,2,1,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,203,2,1,11,6,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,204,2,2,6,1,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,204,2,2,6,2,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,204,2,2,6,3,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,204,2,2,11,4,0,1,na,1,na,ants,1,1,1
OH,6/9/2022,14,16,V3,204,2,2,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,204,2,2,11,6,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,301,3,3,6,1,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,301,3,3,6,2,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,301,3,3,6,3,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,301,3,3,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,301,3,3,11,5,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,301,3,3,11,6,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,302,3,4,6,1,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,302,3,4,6,2,1,na,ants,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,302,3,4,6,3,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,302,3,4,11,4,0,0,ants,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,302,3,4,11,5,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,302,3,4,11,6,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,303,3,2,6,1,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,303,3,2,6,2,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,303,3,2,6,3,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,303,3,2,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,303,3,2,11,5,0,0,na,0,0,ants,0,0,0
OH,6/9/2022,14,16,V3,303,3,2,11,6,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,304,3,1,6,1,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,304,3,1,6,2,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,304,3,1,6,3,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,304,3,1,11,4,0,1,na,0,1,ants,1,1,1
OH,6/9/2022,14,16,V3,304,3,1,11,5,1,1,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,304,3,1,11,6,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,401,4,1,6,1,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,401,4,1,6,2,0,1,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,401,4,1,6,3,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,401,4,1,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,401,4,1,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,401,4,1,11,6,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,402,4,2,6,1,0,0,na,0,1,na,1,1,0
OH,6/9/2022,14,16,V3,402,4,2,6,2,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,402,4,2,6,3,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,402,4,2,11,4,0,1,ants,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,402,4,2,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,402,4,2,11,6,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,403,4,4,6,1,0,1,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,403,4,4,6,2,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,403,4,4,6,3,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,403,4,4,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,403,4,4,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,403,4,4,11,6,0,1,na,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,404,4,3,6,1,0,1,ants,1,na,Ground Beetle,1,1,1
OH,6/9/2022,14,16,V3,404,4,3,6,2,0,1,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,404,4,3,6,3,0,0,na,1,na,na,1,1,0
OH,6/9/2022,14,16,V3,404,4,3,11,4,0,0,ants,1,na,na,1,1,0
OH,6/9/2022,14,16,V3,404,4,3,11,5,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,404,4,3,11,6,0,1,ants,1,na,ants,1,1,1
OH,6/9/2022,14,16,V3,501,5,2,6,1,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,501,5,2,6,2,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,501,5,2,6,3,0,1,na,1,na,ants,1,1,1
OH,6/9/2022,14,16,V3,501,5,2,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,501,5,2,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,501,5,2,11,6,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,502,5,3,6,1,0,1,ants,1,na,ants,1,1,1
OH,6/9/2022,14,16,V3,502,5,3,6,2,0,0,na,1,na,na,1,1,0
OH,6/9/2022,14,16,V3,502,5,3,6,3,0,1,ants,0,1,na,1,1,1
OH,6/9/2022,14,16,V3,502,5,3,11,4,0,0,na,0,0,na,0,0,0
OH,6/9/2022,14,16,V3,502,5,3,11,5,1,na,na,1,na,ants,1,1,1
OH,6/9/2022,14,16,V3,502,5,3,11,6,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,503,5,1,6,1,0,0,ants,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,503,5,1,6,2,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,503,5,1,6,3,0,1,GB Reeding,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,503,5,1,11,4,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,503,5,1,11,5,0,1,na,0,na,na,1,0,1
OH,6/9/2022,14,16,V3,503,5,1,11,6,0,0,ants,0,0,ants,0,0,0
OH,6/9/2022,14,16,V3,504,5,4,6,1,0,0,na,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,504,5,4,6,2,1,na,ants,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,504,5,4,6,3,1,na,ants,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,504,5,4,11,4,0,0,ants,0,1,ants,1,1,0
OH,6/9/2022,14,16,V3,504,5,4,11,5,1,na,na,1,na,na,1,1,1
OH,6/9/2022,14,16,V3,504,5,4,11,6,1,na,na,1,na,na,1,1,1
OH,6/22/2022,25,28,V5,101,1,1,6,1,0,0,0,0,1,na,1,1,0
OH,6/22/2022,25,28,V5,101,1,1,6,2,0,0,0,0,0,na,0,0,0
OH,6/22/2022,25,28,V5,101,1,1,6,3,0,0,0,0,0,na,0,0,0
OH,6/22/2022,25,28,V5,101,1,1,11,4,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,101,1,1,11,5,0,0,0,0,1M,ants,0,0,0
OH,6/22/2022,25,28,V5,101,1,1,11,6,0,0,ants,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,102,1,2,6,1,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,102,1,2,6,2,0,1M,ants,0,1M,ants,0,0,0
OH,6/22/2022,25,28,V5,102,1,2,6,3,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,102,1,2,11,4,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,102,1,2,11,5,1,na,na,na,na,na,1,0,1
OH,6/22/2022,25,28,V5,102,1,2,11,6,0,0,0,0,1,na,1,1,0
OH,6/22/2022,25,28,V5,103,1,3,6,1,0,0M,ants,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,103,1,3,6,2,0,1M,ants,na,na,na,0,0,0
OH,6/22/2022,25,28,V5,103,1,3,6,3,0,0M,ants,0,1M,ants,0,0,0
OH,6/22/2022,25,28,V5,103,1,3,11,4,0,0,1 spider,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,103,1,3,11,5,1,na,na,na,na,na,1,0,1
OH,6/22/2022,25,28,V5,103,1,3,11,6,0,0,0,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,104,1,4,6,1,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,104,1,4,6,2,0,0,ants,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,104,1,4,6,3,0,1M,0,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,104,1,4,11,4,1,na,na,na,na,na,1,0,1
OH,6/22/2022,25,28,V5,104,1,4,11,5,0,0,0,na,na,na,0,0,0
OH,6/22/2022,25,28,V5,104,1,4,11,6,0,0,0,0,0,na,0,0,0
OH,6/22/2022,25,28,V5,201,2,4,6,1,0,0,0,0,0,na,0,0,0
OH,6/22/2022,25,28,V5,201,2,4,6,2,1,na,na,na,na,na,1,0,1
OH,6/22/2022,25,28,V5,201,2,4,6,3,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,201,2,4,11,4,1,na,na,na,na,na,1,0,1
OH,6/22/2022,25,28,V5,201,2,4,11,5,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,201,2,4,11,6,0,0,0,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,202,2,3,6,1,0,0,0,0,1M,ants,0,0,0
OH,6/22/2022,25,28,V5,202,2,3,6,2,0,1M,ants,0,1M,ants,0,0,0
OH,6/22/2022,25,28,V5,202,2,3,6,3,Worm/Clay Missing (Replaced in AM),na,na,0,1,na,1,1,0
OH,6/22/2022,25,28,V5,202,2,3,11,4,0,1M,0,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,202,2,3,11,5,0,1,1 slug,0,0M,na,1,0,1
OH,6/22/2022,25,28,V5,202,2,3,11,6,0,0,1 Spider,0,1,na,1,1,0
OH,6/22/2022,25,28,V5,203,2,1,6,1,0,0,ants,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,203,2,1,6,2,0,0,ants,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,203,2,1,6,3,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,203,2,1,11,4,0,0,ants,0,0,na,0,0,0
OH,6/22/2022,25,28,V5,203,2,1,11,5,1,na,na,na,na,na,1,0,1
OH,6/22/2022,25,28,V5,203,2,1,11,6,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,204,2,2,6,1,0,1,ants,0,1M,ants,1,0,1
OH,6/22/2022,25,28,V5,204,2,2,6,2,0,1M,ants,0,1M,ants,0,0,0
OH,6/22/2022,25,28,V5,204,2,2,6,3,0,0,ants,na,na,na,0,0,0
OH,6/22/2022,25,28,V5,204,2,2,11,4,0,0,ants,0,1,na,1,1,0
OH,6/22/2022,25,28,V5,204,2,2,11,5,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,204,2,2,11,6,0,0,0,0,0M,na,0,0,0
OH,6/22/2022,25,28,V5,301,3,3,6,1,0,0,0,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,301,3,3,6,2,0,1M,1 slug,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,301,3,3,6,3,0,1M,ants,0,1M,na,0,0,0
OH,6/22/2022,25,28,V5,301,3,3,11,4,0,0,0,0,0M,ants,0,0,0
OH,6/22/2022,25,28,V5,301,3,3,11,5,0,1M,1 spider,0,1M,slug,0,0,0
OH,6/22/2022,25,28,V5,301,3,3,11,6,0,0M,0,0,1M,ants,0,0,0
OH,6/22/2022,25,28,V5,302,3,4,6,1,0,0,ants,0,0M,na,0,0,0
