location,date,n.weather,d.weather,growth_stage,plot_id,rep.block,treatment,row,sample,n.absent,n.partial,n.predated,d.absent,d.partial,d.predated,to.predated
IA,6/2/2021,16.7,23.9,V3,403,4,4,11,1242,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,404,4,1,6,1243,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,404,4,1,6,1244,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,404,4,1,6,1245,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,404,4,1,11,1246,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,404,4,1,11,1247,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,404,4,1,11,1248,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,501,5,4,6,1249,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,501,5,4,6,1250,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,501,5,4,6,1251,0,0,0,0,0,0,0
IA,6/2/2021,16.7,23.9,V3,501,5,4,11,1252,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,501,5,4,11,1253,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,501,5,4,11,1254,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,502,5,3,6,1255,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,502,5,3,6,1256,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,502,5,3,6,1257,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,502,5,3,11,1258,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,502,5,3,11,1259,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,502,5,3,11,1260,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,503,5,1,6,1261,0,0,0,0,1,1,1
IA,6/2/2021,16.7,23.9,V3,503,5,1,6,1262,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,503,5,1,6,1263,0,0,0,1,1,1,1
IA,6/2/2021,16.7,23.9,V3,503,5,1,11,1264,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,503,5,1,11,1265,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,503,5,1,11,1266,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,504,5,2,6,1267,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,504,5,2,6,1268,0,0,0,0,0,0,0
IA,6/2/2021,16.7,23.9,V3,504,5,2,6,1269,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,504,5,2,11,1270,1,1,1,1,1,na,1
IA,6/2/2021,16.7,23.9,V3,504,5,2,11,1271,0,0,0,0,1,1,1
IA,6/2/2021,16.7,23.9,V3,504,5,2,11,1272,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,101,1,4,6,1273,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,101,1,4,6,1274,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,101,1,4,6,1275,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,101,1,4,11,1276,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,101,1,4,11,1277,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,101,1,4,11,1278,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,102,1,3,6,1279,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,102,1,3,6,1280,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,102,1,3,6,1281,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,102,1,3,11,1282,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,102,1,3,11,1283,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,102,1,3,11,1284,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,103,1,2,6,1285,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,103,1,2,6,1286,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,103,1,2,6,1287,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,103,1,2,11,1288,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,103,1,2,11,1289,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,103,1,2,11,1290,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,104,1,1,6,1291,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,104,1,1,6,1292,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,104,1,1,6,1293,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,104,1,1,11,1294,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,104,1,1,11,1295,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,104,1,1,11,1296,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,201,2,2,6,1297,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,201,2,2,6,1298,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,201,2,2,6,1299,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,201,2,2,11,1300,0,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,201,2,2,11,1301,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,201,2,2,11,1302,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,202,2,1,6,1303,0,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,202,2,1,6,1304,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,202,2,1,6,1305,0,0,0,0,0,0,0
IA,6/16/2021,19.4,28.6,V5,202,2,1,11,1306,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,202,2,1,11,1307,0,0,0,0,0,0,0
IA,6/16/2021,19.4,28.6,V5,202,2,1,11,1308,0,0,0,0,0,0,0
IA,6/16/2021,19.4,28.6,V5,203,2,3,6,1309,0,0,0,0,0,0,0
IA,6/16/2021,19.4,28.6,V5,203,2,3,6,1310,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,203,2,3,6,1311,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,203,2,3,11,1312,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,203,2,3,11,1313,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,203,2,3,11,1314,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,204,2,4,6,1315,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,204,2,4,6,1316,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,204,2,4,6,1317,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,204,2,4,11,1318,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,204,2,4,11,1319,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,204,2,4,11,1320,0,0,0,0,0,0,0
IA,6/16/2021,19.4,28.6,V5,301,3,1,6,1321,0,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,301,3,1,6,1322,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,301,3,1,6,1323,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,301,3,1,11,1324,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,301,3,1,11,1325,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,301,3,1,11,1326,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,302,3,4,6,1327,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,302,3,4,6,1328,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,302,3,4,6,1329,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,302,3,4,11,1330,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,302,3,4,11,1331,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,302,3,4,11,1332,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,303,3,2,6,1333,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,303,3,2,6,1334,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,303,3,2,6,1335,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,303,3,2,11,1336,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,303,3,2,11,1337,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,303,3,2,11,1338,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,304,3,3,6,1339,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,304,3,3,6,1340,0,0,0,1,1,1,1
IA,6/16/2021,19.4,28.6,V5,304,3,3,6,1341,0,1,1,0,1,na,1
IA,6/16/2021,19.4,28.6,V5,304,3,3,11,1342,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,304,3,3,11,1343,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,304,3,3,11,1344,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,401,4,3,6,1345,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,401,4,3,6,1346,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,401,4,3,6,1347,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,401,4,3,11,1348,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,401,4,3,11,1349,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,401,4,3,11,1350,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,402,4,2,6,1351,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,402,4,2,6,1352,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,402,4,2,6,1353,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,402,4,2,11,1354,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,402,4,2,11,1355,0,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,402,4,2,11,1356,0,0,0,0,0,0,0
IA,6/16/2021,19.4,28.6,V5,403,4,4,6,1357,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,403,4,4,6,1358,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,403,4,4,6,1359,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,403,4,4,11,1360,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,403,4,4,11,1361,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,403,4,4,11,1362,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,404,4,1,6,1363,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,404,4,1,6,1364,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,404,4,1,6,1365,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,404,4,1,11,1366,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,404,4,1,11,1367,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,404,4,1,11,1368,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,501,5,4,6,1369,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,501,5,4,6,1370,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,501,5,4,6,1371,0,0,0,0,0,0,0
IA,6/16/2021,19.4,28.6,V5,501,5,4,11,1372,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,501,5,4,11,1373,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,501,5,4,11,1374,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,502,5,3,6,1375,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,502,5,3,6,1376,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,502,5,3,6,1377,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,502,5,3,11,1378,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,502,5,3,11,1379,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,502,5,3,11,1380,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,503,5,1,6,1381,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,503,5,1,6,1382,0,1,1,0,1,na,1
IA,6/16/2021,19.4,28.6,V5,503,5,1,6,1383,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,503,5,1,11,1384,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,503,5,1,11,1385,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,503,5,1,11,1386,0,0,0,0,1,1,1
IA,6/16/2021,19.4,28.6,V5,504,5,2,6,1387,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,504,5,2,6,1388,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,504,5,2,6,1389,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,504,5,2,11,1390,0,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,504,5,2,11,1391,1,1,1,1,1,na,1
IA,6/16/2021,19.4,28.6,V5,504,5,2,11,1392,0,0,0,0,1,1,1
IA,8/9/2021,16.8,29.1,R3,101,1,4,6,1393,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,101,1,4,6,1394,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,101,1,4,6,1395,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,101,1,4,11,1396,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,101,1,4,11,1397,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,101,1,4,11,1398,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,102,1,3,6,1399,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,102,1,3,6,1400,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,102,1,3,6,1401,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,102,1,3,11,1402,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,102,1,3,11,1403,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,102,1,3,11,1404,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,103,1,2,6,1405,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,103,1,2,6,1406,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,103,1,2,6,1407,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,103,1,2,11,1408,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,103,1,2,11,1409,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,103,1,2,11,1410,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,104,1,1,6,1411,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,104,1,1,6,1412,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,104,1,1,6,1413,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,104,1,1,11,1414,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,104,1,1,11,1415,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,104,1,1,11,1416,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,201,2,2,6,1417,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,201,2,2,6,1418,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,201,2,2,6,1419,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,201,2,2,11,1420,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,201,2,2,11,1421,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,201,2,2,11,1422,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,202,2,1,6,1423,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,202,2,1,6,1424,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,202,2,1,6,1425,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,202,2,1,11,1426,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,202,2,1,11,1427,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,202,2,1,11,1428,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,203,2,3,6,1429,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,203,2,3,6,1430,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,203,2,3,6,1431,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,203,2,3,11,1432,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,203,2,3,11,1433,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,203,2,3,11,1434,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,204,2,4,6,1435,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,204,2,4,6,1436,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,204,2,4,6,1437,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,204,2,4,11,1438,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,204,2,4,11,1439,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,204,2,4,11,1440,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,301,3,1,6,1441,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,301,3,1,6,1442,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,301,3,1,6,1443,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,301,3,1,11,1444,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,301,3,1,11,1445,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,301,3,1,11,1446,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,302,3,4,6,1447,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,302,3,4,6,1448,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,302,3,4,6,1449,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,302,3,4,11,1450,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,302,3,4,11,1451,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,302,3,4,11,1452,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,303,3,2,6,1453,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,303,3,2,6,1454,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,303,3,2,6,1455,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,303,3,2,11,1456,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,303,3,2,11,1457,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,303,3,2,11,1458,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,304,3,3,6,1459,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,304,3,3,6,1460,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,304,3,3,6,1461,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,304,3,3,11,1462,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,304,3,3,11,1463,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,304,3,3,11,1464,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,401,4,3,6,1465,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,401,4,3,6,1466,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,401,4,3,6,1467,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,401,4,3,11,1468,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,401,4,3,11,1469,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,401,4,3,11,1470,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,402,4,2,6,1471,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,402,4,2,6,1472,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,402,4,2,6,1473,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,402,4,2,11,1474,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,402,4,2,11,1475,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,402,4,2,11,1476,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,403,4,4,6,1477,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,403,4,4,6,1478,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,403,4,4,6,1479,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,403,4,4,11,1480,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,403,4,4,11,1481,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,403,4,4,11,1482,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,403,4,4,6,1483,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,404,4,1,6,1484,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,404,4,1,6,1485,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,404,4,1,11,1486,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,404,4,1,11,1487,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,404,4,1,11,1488,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,404,4,1,6,1489,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,501,5,4,6,1490,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,501,5,4,6,1491,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,501,5,4,11,1492,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,501,5,4,11,1493,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,501,5,4,11,1494,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,501,5,4,6,1495,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,502,5,3,6,1496,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,502,5,3,6,1497,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,502,5,3,11,1498,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,502,5,3,11,1499,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,502,5,3,11,1500,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,502,5,3,6,1501,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,503,5,1,6,1502,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,503,5,1,6,1503,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,503,5,1,11,1504,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,503,5,1,11,1505,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,503,5,1,11,1506,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,503,5,1,6,1507,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,504,5,2,6,1508,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,504,5,2,6,1509,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,504,5,2,11,1510,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,504,5,2,11,1511,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,504,5,2,11,1512,1,1,1,1,1,na,1
IA,8/9/2021,16.8,29.1,R3,504,5,2,11,1513,1,1,1,1,1,na,1
KS,5/26/2021,19.8,22.9,V3,101,1,3,6,1514,0,1,1,0,1,na,1
KS,5/26/2021,19.8,22.9,V3,101,1,3,6,1515,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,101,1,3,6,1516,1,1,1,1,1,na,1
KS,5/26/2021,19.8,22.9,V3,101,1,3,11,1517,0,0,0,1,1,1,1
KS,5/26/2021,19.8,22.9,V3,101,1,3,11,1518,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,101,1,3,11,1519,0,0,0,1,1,1,1
KS,5/26/2021,19.8,22.9,V3,102,1,4,6,1520,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,102,1,4,6,1521,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,102,1,4,6,1522,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,102,1,4,11,1523,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,102,1,4,11,1524,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,102,1,4,11,1525,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,103,1,2,6,1526,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,103,1,2,6,1527,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,103,1,2,6,1528,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,103,1,2,11,1529,0,1,1,1,1,na,1
KS,5/26/2021,19.8,22.9,V3,103,1,2,11,1530,0,1,1,1,1,na,1
KS,5/26/2021,19.8,22.9,V3,103,1,2,11,1531,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,104,1,1,6,1532,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,104,1,1,6,1533,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,104,1,1,6,1534,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,104,1,1,11,1535,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,104,1,1,11,1536,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,104,1,1,11,1537,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,201,2,2,6,1538,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,201,2,2,6,1539,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,201,2,2,6,1540,0,0,0,0,0,0,0
KS,5/26/2021,19.8,22.9,V3,201,2,2,11,1541,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,201,2,2,11,1542,0,0,0,0,1,1,1
KS,5/26/2021,19.8,22.9,V3,201,2,2,11,1543,0,0,0,0,0,0,0
