location,date,am.weather,pm.weather,growth_stage,plotid,block,treatmetn,row,sample,am.absent,am.partial,am.predators,pm.absent,pm.partial,pm.predators
KY,5/25/2023,12.8,21.1,V3,304,3,1,6,3,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,304,3,1,11,4,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,304,3,1,11,5,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,304,3,1,11,6,0,0,na,0,1,na
KY,5/25/2023,12.8,21.1,V3,401,4,2,6,1,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,401,4,2,6,2,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,401,4,2,6,3,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,401,4,2,11,4,0,0,na,0,1,na
KY,5/25/2023,12.8,21.1,V3,401,4,2,11,5,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,401,4,2,11,6,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,402,4,1,6,1,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,402,4,1,6,2,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,402,4,1,6,3,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,402,4,1,11,4,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,402,4,1,11,5,0,0,na,0,M,na
KY,5/25/2023,12.8,21.1,V3,402,4,1,11,6,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,403,4,3,6,1,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,403,4,3,6,2,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,403,4,3,6,3,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,403,4,3,11,4,0,0,na,0,1,na
KY,5/25/2023,12.8,21.1,V3,403,4,3,11,5,0,0,na,0,1,na
KY,5/25/2023,12.8,21.1,V3,403,4,3,11,6,0,M,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,404,4,4,6,1,1,na,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,404,4,4,6,2,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,404,4,4,6,3,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,404,4,4,11,4,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,404,4,4,11,5,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,404,4,4,11,6,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,501,5,4,6,1,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,501,5,4,6,2,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,501,5,4,6,3,1,na,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,501,5,4,11,4,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,501,5,4,11,5,1,na,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,501,5,4,11,6,0,M,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,502,5,1,6,1,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,502,5,1,6,2,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,502,5,1,6,3,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,502,5,1,11,4,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,502,5,1,11,5,0,M,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,502,5,1,11,6,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,503,5,2,6,1,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,503,5,2,6,2,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,503,5,2,6,3,1,na,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,503,5,2,11,4,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,503,5,2,11,5,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,503,5,2,11,6,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,504,5,3,6,1,1,na,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,504,5,3,6,2,1,na,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,504,5,3,6,3,0,1,na,na,na,na
KY,5/25/2023,12.8,21.1,V3,504,5,3,11,4,0,0,na,0,0,na
KY,5/25/2023,12.8,21.1,V3,504,5,3,11,5,0,0,na,0,1,na
KY,5/25/2023,12.8,21.1,V3,504,5,3,11,6,0,0,na,0,0,na
KY,na,21.7,26.7,R3,101,1,1,6,1,0,0,na,0,0,na
KY,na,21.7,26.7,R3,101,1,1,6,2,0,0,na,1,na,na
KY,na,21.7,26.7,R3,101,1,1,6,3,0,0,na,0,1,na
KY,na,21.7,26.7,R3,101,1,1,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,101,1,1,11,5,0,0,na,1,na,na
KY,na,21.7,26.7,R3,101,1,1,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,102,1,2,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,102,1,2,6,2,1,na,centipede,na,na,na
KY,na,21.7,26.7,R3,102,1,2,6,3,1,na,centipede,na,na,na
KY,na,21.7,26.7,R3,102,1,2,11,4,0,0,na,0,1,na
KY,na,21.7,26.7,R3,102,1,2,11,5,1,na,centipede,na,na,na
KY,na,21.7,26.7,R3,102,1,2,11,6,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,103,1,4,6,1,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,103,1,4,6,2,1,na,centipede,na,na,na
KY,na,21.7,26.7,R3,103,1,4,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,103,1,4,11,4,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,103,1,4,11,5,0,0,na,1,na,na
KY,na,21.7,26.7,R3,103,1,4,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,104,1,3,6,1,0,1,ants,na,na,na
KY,na,21.7,26.7,R3,104,1,3,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,104,1,3,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,104,1,3,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,104,1,3,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,104,1,3,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,201,2,4,6,1,0,0,na,1,na,na
KY,na,21.7,26.7,R3,201,2,4,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,201,2,4,6,3,0,0,spider,1,na,na
KY,na,21.7,26.7,R3,201,2,4,11,4,0,0,na,0,0,na
KY,na,21.7,26.7,R3,201,2,4,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,201,2,4,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,202,2,2,6,1,0,1,ants,na,na,na
KY,na,21.7,26.7,R3,202,2,2,6,2,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,202,2,2,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,202,2,2,11,4,1,na,ants,na,na,na
KY,na,21.7,26.7,R3,202,2,2,11,5,0,0,na,0,0,na
KY,na,21.7,26.7,R3,202,2,2,11,6,0,0,na,0,0,na
KY,na,21.7,26.7,R3,203,2,3,6,1,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,203,2,3,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,203,2,3,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,203,2,3,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,203,2,3,11,5,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,203,2,3,11,6,0,0,na,0,1,na
KY,na,21.7,26.7,R3,204,2,1,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,204,2,1,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,204,2,1,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,204,2,1,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,204,2,1,11,5,0,0,na,1,na,na
KY,na,21.7,26.7,R3,204,2,1,11,6,0,1,spider,na,na,na
KY,na,21.7,26.7,R3,301,3,2,6,1,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,301,3,2,6,2,1,na,centipede,na,na,na
KY,na,21.7,26.7,R3,301,3,2,6,3,0,0,worm,1,na,na
KY,na,21.7,26.7,R3,301,3,2,11,4,0,1,na,na,na,na
KY,na,21.7,26.7,R3,301,3,2,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,301,3,2,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,302,3,3,6,1,0,1,slug,na,na,na
KY,na,21.7,26.7,R3,302,3,3,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,302,3,3,6,3,1,na,centipede,na,na,na
KY,na,21.7,26.7,R3,302,3,3,11,4,0,0,na,1,na,na
KY,na,21.7,26.7,R3,302,3,3,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,302,3,3,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,303,3,4,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,303,3,4,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,303,3,4,6,3,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,303,3,4,11,4,0,0,na,1,na,na
KY,na,21.7,26.7,R3,303,3,4,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,303,3,4,11,6,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,304,3,1,6,1,1,na,ants,na,na,na
KY,na,21.7,26.7,R3,304,3,1,6,2,0,0,na,0,1,na
KY,na,21.7,26.7,R3,304,3,1,6,3,0,0,na,1,na,na
KY,na,21.7,26.7,R3,304,3,1,11,4,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,304,3,1,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,304,3,1,11,6,0,0,na,.,.,na
KY,na,21.7,26.7,R3,401,4,2,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,401,4,2,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,401,4,2,6,3,1,na,ants,na,na,na
KY,na,21.7,26.7,R3,401,4,2,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,401,4,2,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,401,4,2,11,6,0,0,na,1,na,na
KY,na,21.7,26.7,R3,402,4,1,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,402,4,1,6,2,0,0,na,0,1,na
KY,na,21.7,26.7,R3,402,4,1,6,3,0,1,worm,na,na,na
KY,na,21.7,26.7,R3,402,4,1,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,402,4,1,11,5,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,402,4,1,11,6,0,1,spider,na,na,na
KY,na,21.7,26.7,R3,403,4,3,6,1,1,na,centipede,na,na,na
KY,na,21.7,26.7,R3,403,4,3,6,2,0,0,na,na,na,na
KY,na,21.7,26.7,R3,403,4,3,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,403,4,3,11,4,0,0,na,1,na,na
KY,na,21.7,26.7,R3,403,4,3,11,5,0,0,na,1,na,na
KY,na,21.7,26.7,R3,403,4,3,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,404,4,4,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,404,4,4,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,404,4,4,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,404,4,4,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,404,4,4,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,404,4,4,11,6,0,0,na,0,1,na
KY,na,21.7,26.7,R3,501,5,4,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,501,5,4,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,501,5,4,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,501,5,4,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,501,5,4,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,501,5,4,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,502,5,1,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,502,5,1,6,2,1,,spider,na,na,na
KY,na,21.7,26.7,R3,502,5,1,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,502,5,1,11,4,0,1,ants,na,na,na
KY,na,21.7,26.7,R3,502,5,1,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,502,5,1,11,6,0,1,spider,na,na,na
KY,na,21.7,26.7,R3,503,5,2,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,503,5,2,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,503,5,2,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,503,5,2,11,4,1,na,spider,na,na,na
KY,na,21.7,26.7,R3,503,5,2,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,503,5,2,11,6,1,na,na,na,na,na
KY,na,21.7,26.7,R3,504,5,3,6,1,1,na,na,na,na,na
KY,na,21.7,26.7,R3,504,5,3,6,2,1,na,na,na,na,na
KY,na,21.7,26.7,R3,504,5,3,6,3,1,na,na,na,na,na
KY,na,21.7,26.7,R3,504,5,3,11,4,1,na,na,na,na,na
KY,na,21.7,26.7,R3,504,5,3,11,5,1,na,na,na,na,na
KY,na,21.7,26.7,R3,504,5,3,11,6,1,na,na,na,na,na
PA,6/20/2023,21.6,21.6,V3,101,1,1,6,1,0,0,Spider,0,0,na
PA,6/20/2023,21.6,21.6,V3,101,1,1,6,2,0,0,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,101,1,1,6,3,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,101,1,1,11,4,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,101,1,1,11,5,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,101,1,1,11,6,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,102,1,3,6,1,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,102,1,3,6,2,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,102,1,3,6,3,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,102,1,3,11,4,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,102,1,3,11,5,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,102,1,3,11,6,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,103,1,2,6,1,0,1,Ants,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,103,1,2,6,2,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,103,1,2,6,3,0,0,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,103,1,2,11,4,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,103,1,2,11,5,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,103,1,2,11,6,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,104,1,4,6,1,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,104,1,4,6,2,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,104,1,4,6,3,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,104,1,4,11,4,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,104,1,4,11,5,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,104,1,4,11,6,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,201,2,3,6,1,0,0,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,201,2,3,6,2,1,na,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,201,2,3,6,3,0,0,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,201,2,3,11,4,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,201,2,3,11,5,na,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,201,2,3,11,6,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,202,2,4,6,1,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,202,2,4,6,2,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,202,2,4,6,3,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,202,2,4,11,4,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,202,2,4,11,5,1,na,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,202,2,4,11,6,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,203,2,1,6,1,1,na,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,203,2,1,6,2,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,203,2,1,6,3,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,203,2,1,11,4,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,203,2,1,11,5,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,203,2,1,11,6,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,204,2,2,6,1,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,204,2,2,6,2,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,204,2,2,6,3,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,204,2,2,11,4,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,204,2,2,11,5,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,204,2,2,11,6,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,301,3,4,6,1,0,1,Ants,0,1,na
PA,6/20/2023,21.6,21.6,V3,301,3,4,6,2,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,301,3,4,6,3,1,na,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,301,3,4,11,4,0,1,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,301,3,4,11,5,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,301,3,4,11,6,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,302,3,2,6,1,0,0,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,302,3,2,6,2,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,302,3,2,6,3,0,1,Ants,0,1,na
PA,6/20/2023,21.6,21.6,V3,302,3,2,11,4,0,0,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,302,3,2,11,5,0,0,Ants,0,1,na
PA,6/20/2023,21.6,21.6,V3,302,3,2,11,6,0,1,Ants,0,1,na
PA,6/20/2023,21.6,21.6,V3,303,3,3,6,1,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,303,3,3,6,2,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,303,3,3,6,3,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,303,3,3,11,4,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,303,3,3,11,5,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,303,3,3,11,6,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,304,3,1,6,1,1,na,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,304,3,1,6,2,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,304,3,1,6,3,1,na,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,304,3,1,11,4,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,304,3,1,11,5,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,304,3,1,11,6,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,401,4,1,6,1,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,401,4,1,6,2,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,401,4,1,6,3,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,401,4,1,11,4,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,401,4,1,11,5,0,0,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,401,4,1,11,6,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,402,4,3,6,1,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,402,4,3,6,2,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,402,4,3,6,3,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,402,4,3,11,4,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,402,4,3,11,5,0,0,na,1,na,na
PA,6/20/2023,21.6,21.6,V3,402,4,3,11,6,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,403,4,2,6,1,1,na,Ants,0,0,na
PA,6/20/2023,21.6,21.6,V3,403,4,2,6,2,1,na,na,1,na,na
PA,6/20/2023,21.6,21.6,V3,403,4,2,6,3,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,403,4,2,11,4,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,403,4,2,11,5,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,403,4,2,11,6,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,404,4,4,6,1,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,404,4,4,6,2,1,na,na,1,na,na
PA,6/20/2023,21.6,21.6,V3,404,4,4,6,3,1,na,na,1,na,Slug
PA,6/20/2023,21.6,21.6,V3,404,4,4,11,4,0,0,Ants,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,404,4,4,11,5,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,404,4,4,11,6,1,na,na,1,na,Ants
PA,6/20/2023,21.6,21.6,V3,501,5,2,6,1,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,501,5,2,6,2,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,501,5,2,6,3,0,1,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,501,5,2,11,4,0,1,na,0,0,Ants
PA,6/20/2023,21.6,21.6,V3,501,5,2,11,5,0,0,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,501,5,2,11,6,0,0,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,502,5,3,6,1,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,502,5,3,6,2,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,502,5,3,6,3,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,502,5,3,11,4,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,502,5,3,11,5,0,1,Ants,0,0,Ants
PA,6/20/2023,21.6,21.6,V3,502,5,3,11,6,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,503,5,1,6,1,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,503,5,1,6,2,1,na,na,0,0,Ants
PA,6/20/2023,21.6,21.6,V3,503,5,1,6,3,0,0,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,503,5,1,11,4,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,503,5,1,11,5,1,na,na,0,0,na
PA,6/20/2023,21.6,21.6,V3,503,5,1,11,6,0,1,na,na,na,na
PA,6/20/2023,21.6,21.6,V3,504,5,4,6,1,1,na,na,1,na,na
PA,6/20/2023,21.6,21.6,V3,504,5,4,6,2,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,504,5,4,6,3,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,504,5,4,11,4,1,na,na,0,1,na
PA,6/20/2023,21.6,21.6,V3,504,5,4,11,5,1,na,na,0,1,Ants
PA,6/20/2023,21.6,21.6,V3,504,5,4,11,6,1,na,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,101,1,1,6,1,1,na,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,101,1,1,6,2,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,101,1,1,6,3,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,101,1,1,11,4,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,101,1,1,11,5,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,101,1,1,11,6,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,102,1,3,6,1,1,na,na,0,1,na
PA,7/5/2023,24.3,24.3,V5,102,1,3,6,2,1,na,na,1,na,na
PA,7/5/2023,24.3,24.3,V5,102,1,3,6,3,0,1,Ants,0,0,na
PA,7/5/2023,24.3,24.3,V5,102,1,3,11,4,1,na,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,102,1,3,11,5,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,102,1,3,11,6,0,1,Ants,0,1,na
PA,7/5/2023,24.3,24.3,V5,103,1,2,6,1,0,1,Ants,0,1,Ants
PA,7/5/2023,24.3,24.3,V5,103,1,2,6,2,0,1,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,103,1,2,6,3,0,1,Ants,0,1,na
PA,7/5/2023,24.3,24.3,V5,103,1,2,11,4,1,na,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,103,1,2,11,5,0,1,na,0,1,na
PA,7/5/2023,24.3,24.3,V5,103,1,2,11,6,0,1,Ants,0,1,na
PA,7/5/2023,24.3,24.3,V5,104,1,4,6,1,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,104,1,4,6,2,0,1,Ants,0,0,na
PA,7/5/2023,24.3,24.3,V5,104,1,4,6,3,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,104,1,4,11,4,1,na,na,0,1,na
PA,7/5/2023,24.3,24.3,V5,104,1,4,11,5,1,na,na,0,1,na
PA,7/5/2023,24.3,24.3,V5,104,1,4,11,6,1,na,na,1,na,na
PA,7/5/2023,24.3,24.3,V5,201,2,3,6,1,0,1,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,201,2,3,6,2,0,1,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,201,2,3,6,3,0,0,na,0,na,na
PA,7/5/2023,24.3,24.3,V5,201,2,3,11,4,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,201,2,3,11,5,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,201,2,3,11,6,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,202,2,4,6,1,0,0,na,1,na,na
PA,7/5/2023,24.3,24.3,V5,202,2,4,6,2,na,1,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,202,2,4,6,3,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,202,2,4,11,4,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,202,2,4,11,5,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,202,2,4,11,6,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,203,2,1,6,1,1,na,na,0,1,na
PA,7/5/2023,24.3,24.3,V5,203,2,1,6,2,0,1,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,203,2,1,6,3,0,0,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,203,2,1,11,4,1,na,na,0,0,na
PA,7/5/2023,24.3,24.3,V5,203,2,1,11,5,1,na,na,0,1,na
PA,7/5/2023,24.3,24.3,V5,203,2,1,11,6,0,0,na,0,1,na
